OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,OPPORTUNITY STATUS,POSTED DATE,CLOSE DATE
https://www.grants.gov/search-results-detail/330201,Conferences and Workshops in the Mathematical Sciences,NSF,posted,12/06/2020,
https://www.grants.gov/search-results-detail/330175,Research Interests of the United States Air Force Academy (formerly USAFA-BAA-2021),DOD-USAFA,posted,12/02/2020,
https://www.grants.gov/search-results-detail/330107,Empowering Nepal’s Marginalized and Vulnerable to Respond to COVID-19,USAID-NEP,forecasted,12/01/2020,
https://www.grants.gov/search-results-detail/330125,PROPEL Health Project (Promoting Results and Outcomes through Policy and Economic Levers),USAID,forecasted,11/30/2020,
https://www.grants.gov/search-results-detail/330046,NIDCR Small Grant Program for New Investigators (R03 Clinical Trial Not Allowed),HHS-NIH11,posted,11/25/2020,01/25/2025
https://www.grants.gov/search-results-detail/330004,USAID/AZERBAIJAN SOCIAL ENGAGEMENT SUPPORT (SES) ACTIVITY,USAID-AZE,forecasted,11/24/2020,
https://www.grants.gov/search-results-detail/329888,Homes and Communities Activity,USAID-RWA,forecasted,11/19/2020,
https://www.grants.gov/search-results-detail/329889,Schools and Systems Activity,USAID-RWA,forecasted,11/19/2020,
https://www.grants.gov/search-results-detail/329806,STARBASE Wright Patt,DOD-AFRL,forecasted,11/13/2020,
https://www.grants.gov/search-results-detail/329769,Combating Illegal Wildlife Trafficking,USAID-VIE,posted,11/12/2020,
https://www.grants.gov/search-results-detail/329711,"Request for Information - Individuals and organizations with capabilities in conducting performance monitoring, evaluation and learning (MEL), and MEL capacity development in grassroots organizations.",USAID-PAR,forecasted,11/05/2020,
https://www.grants.gov/search-results-detail/329436,University Nuclear Leadership Program– Scholarship and Fellowship Support,DOE-ID,posted,10/15/2020,10/14/2030
https://www.grants.gov/search-results-detail/329451,NINDS Ruth L. Kirschstein National Research Service Award (NRSA) for Training of Postdoctoral Fellows (F32 Clinical Trial Not Allowed),HHS-NIH11,posted,10/15/2020,01/07/2025
https://www.grants.gov/search-results-detail/329432,Law & Science,NSF,posted,10/15/2020,01/15/2025
https://www.grants.gov/search-results-detail/329395,Administrative Supplements to Existing NIH Grants and Cooperative Agreements (Parent Admin Supp Clinical Trial Optional),HHS-NIH11,posted,10/13/2020,01/24/2025
https://www.grants.gov/search-results-detail/329329,Transitions to Excellence in Molecular and Cellular Biosciences Research,NSF,posted,10/07/2020,
https://www.grants.gov/search-results-detail/329343,"Support to Zimbabwe's Programs for HIV prevention, Care and Treatment",USAID-ZIM,forecasted,10/06/2020,
https://www.grants.gov/search-results-detail/329325,Algebra and Number Theory,NSF,posted,10/06/2020,10/10/2025
https://www.grants.gov/search-results-detail/329293,Sustaining Infrastructure for Biological Research,NSF,posted,10/03/2020,
https://www.grants.gov/search-results-detail/329240,USAID South Sudan WASH-GBV Request for Information,USAID,forecasted,09/29/2020,
https://www.grants.gov/search-results-detail/329255,Request for Information (RFI) and Sources Sought: Libyan Economic Acceleration Project,USAID-GER,forecasted,09/28/2020,
https://www.grants.gov/search-results-detail/328985,Request for Information -Improved Family planning Initiative in Mozambique,USAID-MOZ,forecasted,09/09/2020,
https://www.grants.gov/search-results-detail/328902,FAA Aviation Research Grants Program,DOT-FAA-FAA ARG,posted,09/08/2020,09/07/2027
https://www.grants.gov/search-results-detail/328864,"THRIVE Water, Sanitation and Hygiene (WASH) activity",USAID-RWA,forecasted,08/31/2020,
https://www.grants.gov/search-results-detail/328863,SERVIR WEST AFRICA 2,USAID-GHA,forecasted,08/31/2020,
https://www.grants.gov/search-results-detail/328814,Health Service Quality Accelerator,USAID-JOR,forecasted,08/27/2020,
https://www.grants.gov/search-results-detail/328668,Inclusive Socio-Economic Development Program in the Marrakech-Safi Region (ISED-MS),USAID-MOR,forecasted,08/14/2020,
https://www.grants.gov/search-results-detail/328631,Religious and Ethnic Minorities Activity (REMA),USAID-MOR,forecasted,08/12/2020,
https://www.grants.gov/search-results-detail/328599,"Arctic Doctoral Dissertation Research Improvement Grants (Arctic DDRIG)  Arctic Social Sciences, Arctic System Sciences, and Arctic Observing Network",NSF,posted,08/09/2020,12/16/2024
https://www.grants.gov/search-results-detail/328573,Mathematical Sciences Infrastructure Program,NSF,posted,08/07/2020,02/04/2025
https://www.grants.gov/search-results-detail/328565,USAID/Colombia IPAC,USAID-COL,forecasted,08/06/2020,
https://www.grants.gov/search-results-detail/328270,Re-entry to Active Research Program,NSF,posted,07/22/2020,
https://www.grants.gov/search-results-detail/328144,Improving Health Status and Human Capital in Senegal Activity,USAID-SEN,forecasted,07/17/2020,
https://www.grants.gov/search-results-detail/328026,Notice of Intent on Upcoming 2020 TIP Office Funding Opportunity,DOS-GTIP,posted,07/08/2020,01/01/2099
https://www.grants.gov/search-results-detail/327797,Request for Information - New Sanitation Activity,USAID-DEM,forecasted,06/22/2020,
https://www.grants.gov/search-results-detail/327763,NFRP Outreach and Invitation for Response,DOD-AMRAA,forecasted,06/18/2020,
https://www.grants.gov/search-results-detail/327212,"Future Scholars for Science, Technology, Engineering, and Mathematics (STEM) Workforce Development Programs",DOD-AFRL-AFRLDET8,posted,06/17/2020,06/17/2025
https://www.grants.gov/search-results-detail/327658,Embassy Belgrade PAS - University Partnership,DOS-SRB,forecasted,06/12/2020,
https://www.grants.gov/search-results-detail/327285,US Army Combat Capabilities Development Command Broad Agency Announcement,DOD-AMC-ACCAPGN,posted,06/02/2020,02/28/2025
https://www.grants.gov/search-results-detail/327369,MEL and CLA Activity RFI,USAID-HON,forecasted,05/28/2020,
https://www.grants.gov/search-results-detail/327345,Community Led Monitoring Intervention,DOS-MOZ,forecasted,05/27/2020,
https://www.grants.gov/search-results-detail/327332,Airman Readiness Medical Research (ARMR) Hybrid BAA,DOD-AFRL,posted,05/26/2020,05/01/2025
https://www.grants.gov/search-results-detail/327283,U.S. Ambassadors Fund for Cultural Preservation (AFCP),DOS-IDN,forecasted,05/22/2020,
https://www.grants.gov/search-results-detail/327284,U.S. Ambassadors Fund for Cultural Preservation (AFCP) 2021 Small Grant Competition,DOS-IDN,forecasted,05/22/2020,
https://www.grants.gov/search-results-detail/327185,Public Diplomacy Small Grants Program,DOS-USEU,forecasted,05/20/2020,
https://www.grants.gov/search-results-detail/327047,Plant Biotic Interactions,NSF,posted,05/14/2020,
https://www.grants.gov/search-results-detail/327101,Local Capacity Strengthening for Response (LCS4R),USAID,posted,05/14/2020,
https://www.grants.gov/search-results-detail/326885,NIH Exploratory/Developmental Research Grant Program (Parent R21 Basic Experimental Studies with Humans Required),HHS-NIH11,posted,05/07/2020,01/07/2025
https://www.grants.gov/search-results-detail/326889,NIH Exploratory/Developmental Research Grant Program (Parent R21 Clinical Trial Not Allowed),HHS-NIH11,posted,05/07/2020,01/07/2025
https://www.grants.gov/search-results-detail/326890,NIH Small Research Grant Program (Parent R03 Clinical Trial Not Allowed),HHS-NIH11,posted,05/07/2020,01/07/2025
https://www.grants.gov/search-results-detail/326888,NIH Exploratory/Developmental Research Grant Program (Parent R21 Clinical Trial Required),HHS-NIH11,posted,05/07/2020,01/07/2025
https://www.grants.gov/search-results-detail/326841,Low-Cost Chip-Scale Atomic Clock (LC CSAC),DOD-AMC,posted,05/06/2020,
https://www.grants.gov/search-results-detail/326799,NIH Research Project Grant (Parent R01 Clinical Trial Not Allowed),HHS-NIH11,posted,05/05/2020,01/07/2025
https://www.grants.gov/search-results-detail/326791,Industry-University Cooperative Research Centers Program,NSF,posted,05/05/2020,12/11/2024
https://www.grants.gov/search-results-detail/326798,Research Project Grant (Parent R01 Basic Experimental Studies with Humans Required),HHS-NIH11,posted,05/05/2020,01/07/2025
https://www.grants.gov/search-results-detail/326733,Small Grants Program,DOS-USUN,posted,05/05/2020,
https://www.grants.gov/search-results-detail/326769,Research Project Grant (Parent R01 Clinical Trial Required),HHS-NIH11,posted,05/05/2020,01/07/2025
https://www.grants.gov/search-results-detail/326136,Osage Nation Wildland Fire Response,DOI-BIA,forecasted,04/07/2020,
https://www.grants.gov/search-results-detail/326056,"Higher Education for Leadership, Innovation, and Exchange (HELIX), A New Partnerships Initiative (NPI)",USAID,posted,04/03/2020,04/02/2025
https://www.grants.gov/search-results-detail/325932,UNITED STATES MILITARY ACADEMY Broad Agency Announcement,DOD-AMC,posted,04/01/2020,03/31/2025
https://www.grants.gov/search-results-detail/325939,"Water, Sanitation and Hygiene - Tanzania",USAID-TAN,forecasted,03/31/2020,
https://www.grants.gov/search-results-detail/325938,"Water, Sanitation and Hygiene (WASH) Activity",USAID-TAN,forecasted,03/31/2020,
https://www.grants.gov/search-results-detail/325906,YouthPower 2 (YP2) Annual Program Statement (APS),USAID,posted,03/30/2020,03/29/2025
https://www.grants.gov/search-results-detail/325599,U.S. Embassy Praia Ambassador’s Special Self-Help (SSH) Program,DOS-CPV,posted,03/19/2020,
https://www.grants.gov/search-results-detail/325500,Analysis,NSF,posted,03/17/2020,09/30/2025
https://www.grants.gov/search-results-detail/325472,USDA/USDOI Joint Fire Science Program (JFSP),DOI-BLM,forecasted,03/16/2020,
https://www.grants.gov/search-results-detail/325201,ADVANCE: Organizational Change for Gender Equity in STEM Academic Professions,NSF,posted,03/07/2020,11/06/2024
https://www.grants.gov/search-results-detail/324942,USAID Biodiversity Conservation,USAID-VIE,posted,02/28/2020,
https://www.grants.gov/search-results-detail/324686,U.S. Consulate General Surabaya PAS Annual program Statement,DOS-IDN,forecasted,02/21/2020,
https://www.grants.gov/search-results-detail/324439,Staff Research Program,DOD-AMC,posted,02/20/2020,02/19/2025
https://www.grants.gov/search-results-detail/324459,U.S. Embassy Jakarta PAS Annual Program Statement,DOS-IDN,forecasted,02/14/2020,
https://www.grants.gov/search-results-detail/324456,Expeditions in Computing,NSF,posted,02/14/2020,03/31/2025
https://www.grants.gov/search-results-detail/324369,Foundational Research in Robotics,NSF,posted,02/12/2020,
https://www.grants.gov/search-results-detail/324279,Energy Sector Self-Reliance BAA,USAID,posted,02/07/2020,02/05/2025
https://www.grants.gov/search-results-detail/323740,NIST MEP Disaster Assessment Program,DOC-NIST,posted,01/17/2020,
https://www.grants.gov/search-results-detail/323597,Linguistics Program - Doctoral Dissertation Research Improvement Grants,NSF,posted,01/11/2020,01/15/2025
https://www.grants.gov/search-results-detail/323022,"Input into USAID/Zimbabwe’s Building Locally Owned, Self-Reliant, and Effective Private Sector Associations",USAID-ZIM,forecasted,12/12/2019,
https://www.grants.gov/search-results-detail/322853,Advancing Higher Education for Afghanistan’s Development,USAID-AFG,posted,12/04/2019,
https://www.grants.gov/search-results-detail/322814,AFCP 2020 Small Grants Competition,DOS-EGY,forecasted,12/02/2019,
https://www.grants.gov/search-results-detail/322815,AFCP 2020 Small Grants Competition,DOS-EGY,forecasted,12/02/2019,
https://www.grants.gov/search-results-detail/322667,Public Affairs Section Notice of Funding Opportunity 2020,DOS-KHM,forecasted,11/23/2019,
https://www.grants.gov/search-results-detail/322537,Notice of Intent to Publish a Notice of Funding Opportunity Announcement for NGO Programs Benefiting Displaced Iraqis and Syrian Refugees,DOS-PRM,forecasted,11/15/2019,
https://www.grants.gov/search-results-detail/322314,Ambassadors Fund for Cultural Preservation Large Grants Program,DOS-KHM,forecasted,11/08/2019,
https://www.grants.gov/search-results-detail/322177,Cancer Center Support Grants (CCSGs) for NCI-designated Cancer Centers (P30 Clinical Trial Optional),HHS-NIH11,posted,11/04/2019,10/12/2121
https://www.grants.gov/search-results-detail/322053,NSF Directorate for Engineering - UKRI Engineering and Physical Sciences Research Council Lead Agency Opportunity,NSF,posted,10/31/2019,
https://www.grants.gov/search-results-detail/320836,"Science of Science: Discovery, Communication and Impact",NSF,posted,09/22/2019,02/10/2025
https://www.grants.gov/search-results-detail/320753,Science of Learning and Augmented Intelligence (SL),NSF,posted,09/19/2019,02/12/2025
https://www.grants.gov/search-results-detail/320536,Biosensing,NSF,posted,09/12/2019,
https://www.grants.gov/search-results-detail/320490,Environmental Engineering,NSF,posted,09/11/2019,
https://www.grants.gov/search-results-detail/320098,Accountable Institutions and Behavior,NSF,posted,08/30/2019,01/15/2025
https://www.grants.gov/search-results-detail/320087,Security and Preparedness,NSF,posted,08/30/2019,01/15/2025
https://www.grants.gov/search-results-detail/318918,National Space Grant College and Fellowship Program - Opportunities in NASA STEM FY 2020 – 2024,NASA,posted,07/29/2019,
https://www.grants.gov/search-results-detail/318351,Defense Production Act Title III Expansion of Domestic Production Capability and Capacity,DOD-AFRL,posted,07/12/2019,07/12/2025
https://www.grants.gov/search-results-detail/318376,New Partnerships Initiative (NPI) – Global Health,USAID,posted,07/12/2019,09/30/2030
https://www.grants.gov/search-results-detail/316633,Implementation Science for Strengthening Family Health (IS4FH),USAID,posted,05/31/2019,05/30/2029
https://www.grants.gov/search-results-detail/315723,Small Grant Program in the People's Republic of China,DOS-CHN,forecasted,05/09/2019,
https://www.grants.gov/search-results-detail/315196,Initiative for Human Rights,USAID-PHI,posted,04/24/2019,
https://www.grants.gov/search-results-detail/315120,"MOMENTUM (Moving Integrated, Quality Maternal, Newborn, and Child Health Services, Voluntary Family Planning, and Reproductive Health Care [MNCH/FP/RH] to Scale)",USAID,posted,04/22/2019,09/30/2025
https://www.grants.gov/search-results-detail/314817,Active Communities - Effective States (ACES),USAID,posted,04/11/2019,04/10/2025
https://www.grants.gov/search-results-detail/314743,"Methodology, Measurement, and Statistics",NSF,posted,04/10/2019,01/30/2025
https://www.grants.gov/search-results-detail/314279,Partnerships with MCC Program,MCC,posted,03/26/2019,03/31/2025
https://www.grants.gov/search-results-detail/314126,High-Risk Research in Biological Anthropology and Archaeology,NSF,posted,03/23/2019,
